Q1_fey-8bOR95E_1_part_8.abc,0.8,0.8
Q3_tfuul78deOs_1_part_2.abc,0.3,0.3
Q4_T92R7xjce34_0_part_2.abc,0.8,0.3
Q2_qlbazHayULg_2_part_12.abc,0.3,0.8
Q4_UaYYMRkHMYc_0_part_3.abc,0.8,0.3
Q2_z5ewpQwGDNw_2_part_10.abc,0.3,0.8
Q4_Xf2fox7zhCQ_2_part_4.abc,0.8,0.3
Q3_ilCcZpD39HU_1_part_8.abc,0.3,0.3
Q2_7n32BtYb4d4_1_part_12.abc,0.3,0.8
Q4_DvIH5yUrboc_2_part_2.abc,0.8,0.3
Q2_CxFXrYgdSSI_2_part_23.abc,0.3,0.8
Q3_PLfFWFZflQU_1_part_2.abc,0.3,0.3
Q2_z5ewpQwGDNw_1_part_7.abc,0.3,0.8
Q1_Wy2-my19YnY_1_part_6.abc,0.8,0.8
Q3_ldCQ6N9G6Mk_4_part_14.abc,0.3,0.3
Q3_0wRQRwnQiqY_0_part_19.abc,0.3,0.3
Q4_aQ4PIaRMLwE_1_part_12.abc,0.8,0.3
Q4_FyK_c-TIcCA_1_part_11.abc,0.8,0.3
Q4_hoPp_GLXQis_0_part_6.abc,0.8,0.3
Q4_Tjno89OVuRI_0_part_13.abc,0.8,0.3
Q2_08t73Qgjkt4_0_part_13.abc,0.3,0.8
Q4_Tc684nD8CEA_0_part_16.abc,0.8,0.3
Q1_ANZf1QXsNrY_2_part_10.abc,0.8,0.8
Q2_48EYLEAgaBc_1_part_2.abc,0.3,0.8
Q3_X1p8xcarVu0_3_part_13.abc,0.3,0.3
Q1_zHwJG8Rrx6c_2_part_7.abc,0.8,0.8
Q3_nBIls0laAAU_2_part_3.abc,0.3,0.3
Q3_16OaOpfOPZ0_0_part_12.abc,0.3,0.3
Q4_170KC2CbJ7Y_0_part_1.abc,0.8,0.3
Q3_VrWAZLRdQO8_0_part_11.abc,0.3,0.3
Q2_dtS02mrDMsM_4_part_17.abc,0.3,0.8
Q3_wfXSdMsd4q8_4_part_2.abc,0.3,0.3
Q2_16OaOpfOPZ0_3_part_10.abc,0.3,0.8
Q1_zmZHNy9T8Pg_1_part_10.abc,0.8,0.8
Q4_iXiSFSGws-c_2_part_17.abc,0.8,0.3
Q3_xIsvaT20pZ0_0_part_8.abc,0.3,0.3
Q3_ldCQ6N9G6Mk_2_part_4.abc,0.3,0.3
Q4_Ie5koh4qvJc_21_part_5.abc,0.8,0.3
Q1_VXgRfsVd_o0_1_part_18.abc,0.8,0.8
Q3_TYkTOwBfFB8_0_part_5.abc,0.3,0.3
Q1_e838BE_MH6s_1_part_5.abc,0.8,0.8
Q4_k-FNDbK6Qhg_1_part_3.abc,0.8,0.3
Q1_miqLU2739dk_1_part_8.abc,0.8,0.8
Q1_bQS8eAXAhyE_1_part_2.abc,0.8,0.8
Q4_Tc684nD8CEA_4_part_16.abc,0.8,0.3
Q4_Xf2fox7zhCQ_2_part_7.abc,0.8,0.3
Q2_8TYY0qG-KOw_1_part_4.abc,0.3,0.8
Q3_tfuul78deOs_1_part_8.abc,0.3,0.3
Q2_Q5b5unyP8BM_0_part_11.abc,0.3,0.8
Q4_Q49PWE0RJLY_1_part_2.abc,0.8,0.3
Q1_jziI_cuN_H8_1_part_9.abc,0.8,0.8
Q4_OyaY4213c2A_0_part_3.abc,0.8,0.3
Q1__8v0MFBZoco_1_part_13.abc,0.8,0.8
Q3_4Er-eFHSHA4_1_part_23.abc,0.3,0.3
Q2_QmK_SND2jAw_1_part_3.abc,0.3,0.8
Q3_bbU31JLtlug_0_part_10.abc,0.3,0.3
Q1_fey-8bOR95E_3_part_10.abc,0.8,0.8
Q2_ItGNJM6skM4_1_part_23.abc,0.3,0.8
Q3_yZGBxiNPu3k_1_part_14.abc,0.3,0.3
Q2_JT1XJnVmABo_6_part_13.abc,0.3,0.8
Q4_5Ju9q1N2x0E_1_part_19.abc,0.8,0.3
Q2_jTPXwbDtIpA_1_part_9.abc,0.3,0.8
Q4_7gifuoofgpk_1_part_11.abc,0.8,0.3
Q2_f2BXXa7lPuE_2_part_17.abc,0.3,0.8
Q3_qlbazHayULg_3_part_15.abc,0.3,0.3
Q2_l-4Kce3YxxQ_2_part_18.abc,0.3,0.8
Q2_JMt4m608s3k_1_part_5.abc,0.3,0.8
Q1_94ROf10d1iA_0_part_4.abc,0.8,0.8
Q4_jCLgDtk695I_2_part_11.abc,0.8,0.3
Q3_JNzqL24ZcZ8_1_part_17.abc,0.3,0.3
Q3_Adil-zpJdEs_0_part_19.abc,0.3,0.3
Q3_vVTP0DOL_2Q_3_part_4.abc,0.3,0.3
Q1_RaUSISlnhKw_1_part_2.abc,0.8,0.8
Q3_H6_7DjsbROQ_2_part_3.abc,0.3,0.3
Q4_Tc684nD8CEA_3_part_9.abc,0.8,0.3
Q1_iFgSjUqI7iM_0_part_10.abc,0.8,0.8
Q3_K84TcgjCRt4_1_part_6.abc,0.3,0.3
Q4_I2MrA-o5H8I_0_part_4.abc,0.8,0.3
Q2_Dg935IbDggo_1_part_8.abc,0.3,0.8
Q4_wzSr6qR3Ra0_0_part_17.abc,0.8,0.3
Q1__SJQaaRzD-A_0_part_13.abc,0.8,0.8
Q1_7yW9c7t8Hq0_1_part_8.abc,0.8,0.8
Q2_Dg935IbDggo_3_part_17.abc,0.3,0.8
Q2_l-4Kce3YxxQ_2_part_4.abc,0.3,0.8
Q3_2v6gJi03LlA_0_part_18.abc,0.3,0.3
Q2_f2BXXa7lPuE_0_part_17.abc,0.3,0.8
Q4_f2b4kpdw7_c_0_part_18.abc,0.8,0.3
Q3_wxXpvnmq_-E_2_part_3.abc,0.3,0.3
Q4_Xf2fox7zhCQ_1_part_13.abc,0.8,0.3
Q2_f2BXXa7lPuE_2_part_19.abc,0.3,0.8
Q2_3_MxhSS86oU_0_part_3.abc,0.3,0.8
Q3__vZOEQCYSaY_0_part_9.abc,0.3,0.3
Q4_9eMxCs-LXCE_0_part_3.abc,0.8,0.3
Q2_Iq6g_4AwUWs_1_part_1.abc,0.3,0.8
Q4_Xlv4PPGrRRs_0_part_10.abc,0.8,0.3
Q1_3ahg_eQZhxs_0_part_15.abc,0.8,0.8
Q3_Ie5koh4qvJc_25_part_22.abc,0.3,0.3
Q1_HY9vPoHbgaI_0_part_6.abc,0.8,0.8
Q3_wlOa1jkTn_U_1_part_2.abc,0.3,0.3
Q3_ilCcZpD39HU_1_part_7.abc,0.3,0.3
Q1_ANZf1QXsNrY_2_part_1.abc,0.8,0.8
Q4_MT2_mXn-vGU_0_part_15.abc,0.8,0.3
Q4_OoxI6k0Qsno_1_part_1.abc,0.8,0.3
Q2_jrVXitpLGMk_1_part_6.abc,0.3,0.8
Q4_fOYX0uH8mSQ_0_part_7.abc,0.8,0.3
Q4_BaHHHgDd0BU_0_part_19.abc,0.8,0.3
Q4_oTi57hZfArE_2_part_16.abc,0.8,0.3
Q2_1EDThWjNxOI_1_part_6.abc,0.3,0.8
Q4_rDhbGjFlKF8_0_part_6.abc,0.8,0.3
Q2_AacIP9mDLw8_0_part_10.abc,0.3,0.8
Q2_8c7kcmsnf-s_2_part_1.abc,0.3,0.8
Q4_pkz8OkWhwnk_0_part_15.abc,0.8,0.3
Q1_Fc1qk52SaKY_0_part_4.abc,0.8,0.8
Q4_kfYaGryaGzI_0_part_21.abc,0.8,0.3
Q1_DX1IK3z1w10_1_part_5.abc,0.8,0.8
Q3_zvWX_dwQPtU_1_part_22.abc,0.3,0.3
Q4_ADJ_PDauy-g_1_part_3.abc,0.8,0.3
Q3_zMa78n8ULtE_0_part_15.abc,0.3,0.3
Q2_cm6E860vDjY_1_part_10.abc,0.3,0.8
Q4_vBHoSz8cJIE_1_part_7.abc,0.8,0.3
Q2_78C_TpQDvVE_0_part_5.abc,0.3,0.8
Q4_JT1XJnVmABo_2_part_3.abc,0.8,0.3
Q2_yrvKReuwVlY_2_part_22.abc,0.3,0.8
Q3_jTPXwbDtIpA_0_part_7.abc,0.3,0.3
Q3_JNzqL24ZcZ8_0_part_3.abc,0.3,0.3
Q3_H6_7DjsbROQ_1_part_5.abc,0.3,0.3
Q1_UJcnNfeCN1c_2_part_14.abc,0.8,0.8
Q1__8v0MFBZoco_1_part_4.abc,0.8,0.8
Q3_ilCcZpD39HU_1_part_3.abc,0.3,0.3
Q1_qlbazHayULg_8_part_19.abc,0.8,0.8
Q2_qlbazHayULg_4_part_4.abc,0.3,0.8
Q1_Y5JcZQ0xg4Y_0_part_2.abc,0.8,0.8
Q3_X1p8xcarVu0_1_part_15.abc,0.3,0.3
Q1_zHwJG8Rrx6c_2_part_10.abc,0.8,0.8
Q2_ivCNV47tsRw_1_part_9.abc,0.3,0.8
Q4_JT1XJnVmABo_0_part_10.abc,0.8,0.3
Q2_L3_TadjSQQ0_0_part_16.abc,0.3,0.8
Q4_Xlv4PPGrRRs_0_part_21.abc,0.8,0.3
Q4_JxSU49jFKwM_0_part_12.abc,0.8,0.3
Q3_REq37pDAm3A_0_part_6.abc,0.3,0.3
Q1_im4Qxn3GQvo_0_part_2.abc,0.8,0.8
Q2_3_MxhSS86oU_1_part_11.abc,0.3,0.8
Q3_zvWX_dwQPtU_2_part_10.abc,0.3,0.3
Q4_k6aLLVX1D7Y_1_part_22.abc,0.8,0.3
Q1_TNoaOTrTkTQ_2_part_8.abc,0.8,0.8
Q3_bbU31JLtlug_1_part_2.abc,0.3,0.3
Q3_wxXpvnmq_-E_0_part_16.abc,0.3,0.3
Q1_gwmVjvR-sVs_0_part_4.abc,0.8,0.8
Q3_xIsvaT20pZ0_1_part_7.abc,0.3,0.3
Q3_wqc8iqbDsGM_1_part_14.abc,0.3,0.3
Q2_ufRISSD28XA_0_part_9.abc,0.3,0.8
Q2_f2BXXa7lPuE_2_part_6.abc,0.3,0.8
Q4_CkjAksZstEA_0_part_5.abc,0.8,0.3
Q2_S7Bo4-NCEDk_1_part_15.abc,0.3,0.8
Q2_ijfxkQPAQdE_1_part_4.abc,0.3,0.8
Q4_8TYY0qG-KOw_0_part_9.abc,0.8,0.3
Q1_PdwxeMPXOCk_2_part_5.abc,0.8,0.8
Q4_FyK_c-TIcCA_2_part_23.abc,0.8,0.3
Q3_wxXpvnmq_-E_1_part_1.abc,0.3,0.3
Q1_Fc1qk52SaKY_0_part_13.abc,0.8,0.8
Q3_nFunbdBrukY_0_part_12.abc,0.3,0.3
Q4_KRlAez34QfE_0_part_17.abc,0.8,0.3
Q3_nBIls0laAAU_2_part_18.abc,0.3,0.3
Q2_Ie5koh4qvJc_11_part_14.abc,0.3,0.8
Q3_ldCQ6N9G6Mk_2_part_11.abc,0.3,0.3
Q2__FVzelKlBFs_0_part_7.abc,0.3,0.8
Q4_k6aLLVX1D7Y_1_part_14.abc,0.8,0.3
Q1_zmZHNy9T8Pg_1_part_19.abc,0.8,0.8
Q3_wS0RzrBL9UI_0_part_1.abc,0.3,0.3
Q2_61EA0xRX8gE_4_part_5.abc,0.3,0.8
Q4_JP3QKZlyQz4_1_part_8.abc,0.8,0.3
Q3_Ie5koh4qvJc_25_part_19.abc,0.3,0.3
Q3_uj3Gif77SYM_8_part_4.abc,0.3,0.3
Q4_6oLmO9ZSJt0_0_part_5.abc,0.8,0.3
Q4_kMHiU0fhWVw_2_part_1.abc,0.8,0.3
Q4_UpHutdJvZMI_1_part_15.abc,0.8,0.3
Q1_FfwKrQyQ7WU_3_part_10.abc,0.8,0.8
Q4_hoPp_GLXQis_0_part_17.abc,0.8,0.3
Q4_Xlv4PPGrRRs_0_part_20.abc,0.8,0.3
Q4_vJ77eDxHezE_1_part_15.abc,0.8,0.3
Q1_gwmVjvR-sVs_1_part_2.abc,0.8,0.8
Q1_VXgRfsVd_o0_1_part_15.abc,0.8,0.8
Q3_TonQX8XbvX8_3_part_6.abc,0.3,0.3
Q1__SJQaaRzD-A_1_part_7.abc,0.8,0.8
Q4_0c2dTJTDUR4_1_part_5.abc,0.8,0.3
Q4_HQ8ISDX6PiI_1_part_8.abc,0.8,0.3
Q2_jIKX3ShvLxo_0_part_11.abc,0.3,0.8
Q3_fuCxYrru2S4_0_part_20.abc,0.3,0.3
Q4_Q49PWE0RJLY_1_part_6.abc,0.8,0.3
Q4_jCLgDtk695I_0_part_3.abc,0.8,0.3
Q2_08t73Qgjkt4_0_part_12.abc,0.3,0.8
Q4_Tc684nD8CEA_0_part_2.abc,0.8,0.3
Q2_k-FNDbK6Qhg_2_part_13.abc,0.3,0.8
Q1_2Z9SjI131jA_4_part_11.abc,0.8,0.8
Q4_kMHiU0fhWVw_2_part_4.abc,0.8,0.3
Q4_AjN_5CdVUdw_0_part_12.abc,0.8,0.3
Q4_prUUays30Mg_0_part_10.abc,0.8,0.3
Q3_wS0RzrBL9UI_2_part_23.abc,0.3,0.3
Q4_iHPKusssXzk_2_part_2.abc,0.8,0.3
Q2_UE0y8MHqT-g_1_part_6.abc,0.3,0.8
Q4_PK8YIUaV3Xw_1_part_15.abc,0.8,0.3
Q3_9Xg69XrVaYU_1_part_6.abc,0.3,0.3
Q3_vVTP0DOL_2Q_3_part_19.abc,0.3,0.3
Q1_iFgSjUqI7iM_0_part_5.abc,0.8,0.8
Q2_3ZnxqCZ7qGg_1_part_14.abc,0.3,0.8
Q4_OUb9uaOlWAM_0_part_5.abc,0.8,0.3
Q2_cFWdWpyvwag_1_part_1.abc,0.3,0.8
Q2__FVzelKlBFs_2_part_3.abc,0.3,0.8
Q1_vv6nrZ2myXw_3_part_1.abc,0.8,0.8
Q2_1kny88W533Q_4_part_16.abc,0.3,0.8
Q3_ZvD8QSO7NPw_2_part_7.abc,0.3,0.3
Q3_ii1Jw1-7Ka4_2_part_19.abc,0.3,0.3
Q4_pzeHffxmdcE_0_part_1.abc,0.8,0.3
Q4_iXiSFSGws-c_0_part_6.abc,0.8,0.3
Q1_TNoaOTrTkTQ_1_part_4.abc,0.8,0.8
Q1_1Qc15G0ZHIg_2_part_4.abc,0.8,0.8
Q2_dtS02mrDMsM_4_part_5.abc,0.3,0.8
Q3_wxXpvnmq_-E_0_part_3.abc,0.3,0.3
Q1_0vLPYiPN7qY_2_part_8.abc,0.8,0.8
Q2_2uLw9Zs60A4_0_part_13.abc,0.3,0.8
Q4_NP0lwB-_-og_0_part_9.abc,0.8,0.3
Q4_B3aRl8iTEKw_1_part_25.abc,0.8,0.3
Q1_SQDuF0qxGQw_0_part_13.abc,0.8,0.8
Q1_94ROf10d1iA_1_part_16.abc,0.8,0.8
Q4_heBmBQDWj-M_2_part_7.abc,0.8,0.3
Q3_fuCxYrru2S4_0_part_17.abc,0.3,0.3
Q4_jSWItJI-Gmk_1_part_10.abc,0.8,0.3
Q1_4ydjOX3pWds_1_part_3.abc,0.8,0.8
Q1_PdwxeMPXOCk_2_part_2.abc,0.8,0.8
Q4_pkz8OkWhwnk_0_part_3.abc,0.8,0.3
Q3_7JIdJLkJ0S4_3_part_1.abc,0.3,0.3
Q1_doM_LWo-74A_0_part_3.abc,0.8,0.8
Q2_l-4Kce3YxxQ_3_part_12.abc,0.3,0.8
Q1_FfwKrQyQ7WU_2_part_1.abc,0.8,0.8
Q2_jIKX3ShvLxo_1_part_4.abc,0.3,0.8
Q2_l-4Kce3YxxQ_2_part_9.abc,0.3,0.8
Q4_KxlqB3j0zys_4_part_1.abc,0.8,0.3
Q4_kMHiU0fhWVw_0_part_2.abc,0.8,0.3
Q4_Xlv4PPGrRRs_0_part_17.abc,0.8,0.3
Q1_vv6nrZ2myXw_1_part_9.abc,0.8,0.8
Q2_ZTrEoB8T9YA_2_part_8.abc,0.3,0.8
Q1_2Z9SjI131jA_15_part_5.abc,0.8,0.8
Q2_CxFXrYgdSSI_1_part_11.abc,0.3,0.8
Q2_miqLU2739dk_0_part_2.abc,0.3,0.8
Q2_UAm0aWvzFI8_0_part_8.abc,0.3,0.8
Q2_yrvKReuwVlY_2_part_7.abc,0.3,0.8
Q2_XC_SiJszQx0_1_part_12.abc,0.3,0.8
Q1_aYe-2Glruu4_3_part_16.abc,0.8,0.8
Q1_FfwKrQyQ7WU_1_part_7.abc,0.8,0.8
Q4_rDhbGjFlKF8_1_part_6.abc,0.8,0.3
Q2_9v2WSpn4FCw_8_part_10.abc,0.3,0.8
Q1_4dXC1cC7crw_1_part_5.abc,0.8,0.8
Q1_1vjy9oMFa8c_5_part_22.abc,0.8,0.8
Q3_c6CwY8Gbw0c_2_part_9.abc,0.3,0.3
Q3_02t1bj7ZABY_2_part_12.abc,0.3,0.3
Q3_ltxNPJda7zE_2_part_13.abc,0.3,0.3
Q3_g-yM0Lsp4lc_1_part_2.abc,0.3,0.3
Q3_wlOa1jkTn_U_2_part_2.abc,0.3,0.3
Q3_Oku8sIpTMAE_4_part_8.abc,0.3,0.3
Q3_IH2KrGjKXw0_1_part_8.abc,0.3,0.3
Q1_6kRPHamGDSo_3_part_1.abc,0.8,0.8
Q2_7n32BtYb4d4_3_part_7.abc,0.3,0.8
Q2_qlbazHayULg_7_part_7.abc,0.3,0.8
Q3_K84TcgjCRt4_1_part_1.abc,0.3,0.3
Q1_doM_LWo-74A_4_part_10.abc,0.8,0.8
Q2_L3_TadjSQQ0_0_part_17.abc,0.3,0.8
Q4_jNzZCplNNyY_1_part_3.abc,0.8,0.3
Q3_ldCQ6N9G6Mk_4_part_17.abc,0.3,0.3
Q1_GY3f6ckBVkA_2_part_9.abc,0.8,0.8
Q4_k6aLLVX1D7Y_2_part_8.abc,0.8,0.3
Q2_08t73Qgjkt4_0_part_16.abc,0.3,0.8
Q2_nOIBJHkqrE8_1_part_6.abc,0.3,0.8
Q1_SQDuF0qxGQw_2_part_11.abc,0.8,0.8
Q2_sEQf5lcnj_o_2_part_9.abc,0.3,0.8
Q3_Ie5koh4qvJc_22_part_7.abc,0.3,0.3
Q4_vBHoSz8cJIE_3_part_12.abc,0.8,0.3
Q3_ii1Jw1-7Ka4_1_part_5.abc,0.3,0.3
